selling_price,km_driven,engine_size,car_age
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
558000,70000,1248,2
165000,56000,1086,11
300000,80000,1396,9
500000,5000,1086,2
900000,100000,2179,9
830000,60000,2993,13
640000,65000,1498,7
900000,70000,2179,6
450000,60000,1248,8
825000,82000,1248,3
500000,80000,2179,8
325000,5000,1198,4
450000,133000,1461,7
675000,25000,1199,4
415000,15000,1193,4
1100000,40000,1396,4
500000,35000,1198,5
509999,70000,2523,7
200000,152000,2609,14
60000,100000,796,14
500000,80000,1582,8
45000,100000,1396,12
270000,50000,799,4
550000,40000,1197,4
235000,60000,999,5
600000,40000,1197,3
525000,60000,1498,6
325000,90000,1248,9
420000,90000,1248,7
229999,60000,998,7
375000,80000,1248,8
750000,120000,2179,9
400000,40000,1199,3
600000,91000,2179,8
110000,80000,1086,13
45000,73257,796,14
722000,80000,2523,2
500000,15000,1199,1
250000,110000,1493,14
950000,40000,1498,3
375000,212000,1461,8
780000,30000,1248,3
575000,30000,1086,3
563000,30000,1197,4
450000,15000,1199,4
2300000,1000,2393,1
80000,26320,796,22
320000,135000,1396,11
375000,100000,1799,13
400000,120000,1196,4
600000,230000,2498,10
315000,60000,999,5
1100000,80000,1995,9
350000,190000,1248,11
375000,120000,1196,5
1050000,217000,2494,8
350000,29000,998,6
120000,120000,1061,11
819999,90000,2179,6
700000,30000,1197,3
451999,30000,998,3
500000,56000,1197,5
1250000,90000,2494,6
500000,120000,1493,6
490000,60000,1248,6
200000,147000,1248,13
240000,35000,998,9
655000,19500,1197,3
620000,38426,1197,3
450000,35000,1197,6
310000,35000,998,7
150000,50000,796,14
180000,120000,936,9
150000,120000,1405,10
160000,112000,1399,10
600000,70000,2523,8
380000,145000,1598,9
120000,135000,1405,14
350000,500000,2494,10
135000,146000,1405,9
610000,10000,1197,3
260000,50000,1498,1
500000,25000,1197,4
220000,20000,999,5
121000,70000,1799,15
350000,50000,1396,4
2200000,25000,1968,3
280000,100000,1396,10
919999,20000,1198,1
320000,155000,1396,10
140000,70000,1399,9
310000,25000,1248,9
65000,120000,796,15
300000,90000,1248,8
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
575000,110000,2179,10
440000,110000,2179,7
380000,100000,1248,9
140000,116700,1368,11
475000,25000,1248,6
200000,200000,2489,10
400000,176062,1248,11
425000,250000,2494,13
509999,82000,1498,6
275000,80000,1086,11
650000,40000,1248,4
1850000,14000,1956,2
650000,129000,1461,7
360000,60000,1248,5
650000,82000,1498,3
2000000,77500,2179,8
675000,50000,1248,4
50000,40000,796,15
445000,39500,1197,4
750000,40000,1396,3
425000,56000,1248,9
850000,54000,1396,4
400000,20000,998,5
200000,55896,1396,7
550000,35000,1498,5
250000,97000,1198,9
206000,120000,796,7
290000,50000,814,7
45000,30400,624,11
1200000,15000,1497,2
220000,110000,1461,9
515000,120000,2143,13
170000,100000,796,11
260000,120000,1248,11
315000,130000,1598,9
225000,76000,998,10
420000,110000,1968,9
525000,96000,2179,10
670000,90000,1248,3
220000,110000,1461,9
250000,25000,1399,8
229999,90000,1248,12
229999,164000,1248,12
300000,120000,1198,8
165000,66000,998,11
295000,250000,2179,11
360000,157000,1582,10
380000,157000,1582,10
300000,35000,999,4
320000,100000,2609,13
325000,70000,1198,5
160000,30000,1248,11
630000,40000,1493,3
600000,5000,1197,1
229999,30000,796,7
440000,70000,1248,7
90000,60000,995,14
750000,60000,1248,4
330000,80000,1497,9
715000,70000,1248,5
250000,150000,1199,8
120000,150000,1061,14
100000,25000,1597,17
850000,35000,1498,4
450000,48000,1186,3
240000,200000,1199,9
600000,135000,1248,6
280000,110000,1248,5
465000,146000,1582,9
350000,44000,796,3
325000,70000,1197,8
50000,271000,1405,17
110000,120000,796,15
220000,80000,1396,8
515000,60000,2523,6
750000,40000,1373,3
350000,25000,814,3
488999,15000,1197,2
300000,27000,796,4
650000,35000,1248,4
250000,40000,998,7
200000,40000,796,7
950000,75262,2179,6
200000,120000,1396,9
276000,60000,998,5
250000,40000,814,7
95000,80000,796,13
200000,70000,1396,10
450000,100000,1582,9
900000,18000,2179,8
200000,175000,1396,11
200000,70000,1197,11
370000,91863,2523,10
250000,100000,1193,13
290000,10000,799,5
900000,35000,1248,3
325000,120000,1399,8
425000,30000,1197,5
315000,60000,799,5
300000,70000,998,7
325000,70000,1197,8
900000,130000,1396,5
950000,133000,1396,5
320000,120000,1598,11
500000,20000,999,2
290000,25000,1196,9
60000,90000,624,9
120000,140000,998,12
850000,103000,1498,4
1750000,23000,2393,4
600000,128000,1498,6
620000,33000,1498,6
150000,70000,796,12
150000,40000,1086,10
135000,40000,1396,13
200000,80000,1405,10
730000,70000,1248,6
800000,100000,2494,8
300000,90000,2498,12
190000,112000,1399,9
350000,50000,1799,10
509999,62000,1120,6
400000,90000,1248,9
800000,80000,2494,8
250000,50000,1248,8
930000,47552,1582,5
720000,40000,1248,5
225000,15000,1196,10
950000,20000,1498,2
530000,52000,1197,3
470000,70000,1197,5
650000,110000,2523,4
540000,77500,2179,7
459999,100000,1248,6
325000,14700,799,2
240000,40000,796,5
400000,32000,1198,4
70000,70000,796,17
250000,80000,1298,12
910000,80000,2494,7
720000,25000,1248,3
590000,50000,1248,6
434000,120000,2499,6
145000,170000,2523,15
445000,19700,1198,3
191000,70000,1086,10
372000,50000,1498,3
65000,90000,998,16
300000,140000,1399,6
125000,120000,2609,18
520000,40000,1199,4
190000,70000,796,7
310000,7000,999,3
750000,90000,2494,9
750000,110000,1493,5
350000,15000,998,2
360000,5000,796,1
285000,5000,799,4
160000,70000,796,8
229999,60000,1198,6
85000,120000,796,14
300000,7000,999,3
675000,120000,2179,7
700000,145241,2179,7
400000,110000,2609,13
254999,30000,799,5
1050000,80000,2179,6
390000,100000,1248,8
450000,80000,1364,6
1630000,40000,2755,5
725000,50000,1248,4
466000,95500,2179,8
370000,40000,1196,4
150000,70000,1061,14
483000,15000,998,4
470000,10000,1197,5
950000,25000,1248,3
450000,50000,1591,8
345000,70000,1496,10
300000,60000,998,12
160000,74800,998,14
120000,80000,796,17
500000,40000,1193,1
1350000,40000,2179,3
455000,50000,1186,4
165000,45000,814,8
470000,23700,1197,5
470000,23700,1197,5
1520000,10000,1368,2
229999,53473,998,7
250000,100000,2523,10
1350000,25000,2179,5
220000,80000,1086,8
360000,120000,1120,6
350000,40000,998,3
500000,70000,1582,9
145000,90000,936,8
300000,51000,1199,7
180000,87000,1495,12
530000,40000,1248,8
620000,90000,1461,7
360000,110000,1496,6
245000,86000,1086,11
130000,80000,1597,18
70000,65000,1298,22
70000,70000,1298,22
650000,140000,1498,7
610000,18000,1197,2
300000,24000,998,6
425000,60000,1120,7
450000,150000,1582,9
450000,108000,1582,10
340000,60000,1197,10
650000,90000,1248,8
160000,70000,1396,12
250000,120000,1405,7
225000,100000,936,9
55000,75958,1396,14
42000,70000,796,25
282000,128000,1991,15
80000,110000,1405,14
500000,40000,1197,5
500000,70000,1498,5
400000,60000,1248,10
550000,90000,2523,8
200000,70000,2179,14
280000,65000,1197,9
580000,88000,1248,7
100000,80000,1248,12
550000,60000,2523,7
700000,38000,1493,4
150000,80000,1368,11
190000,60000,814,7
500000,110000,2523,8
640000,110000,1248,4
340000,145000,1199,10
811000,43000,1396,2
409999,120000,1248,5
220000,136000,1298,14
170000,120000,1405,8
700000,25000,1197,3
950000,80000,2179,6
80000,40000,1599,18
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
420000,120000,1248,7
899000,35000,1248,3
459999,35000,1198,2
150000,120000,1493,13
350000,25000,999,4
509999,100000,1364,6
500000,120000,2523,8
370000,35000,1193,4
240000,44000,998,8
530000,100000,1396,6
1000000,133000,2179,6
1600000,35000,2393,3
350000,64000,1197,7
1100000,70000,2179,6
220000,70000,1197,10
350000,100000,1197,6
370000,90000,1248,8
220000,50000,1298,7
200000,80000,1248,8
400000,50000,1198,4
150000,55000,1368,12
1500000,40000,2694,1
130000,70000,796,10
185000,80000,796,8
110000,80000,1086,11
450000,120000,2523,9
500000,20000,1197,3
570000,31596,1497,4
650000,85710,2179,8
1680000,129627,2982,9
250000,10000,799,3
320000,15000,1197,7
440000,35000,998,4
315000,49000,1197,8
202999,158000,1248,11
179000,30000,814,9
140000,60000,1197,13
150000,40000,1061,13
440000,60000,2523,10
250000,55130,1399,10
330000,22000,998,7
250000,48000,1196,11
335000,45000,1197,9
1025000,22522,2179,5
320000,51856,1197,9
550000,29434,1373,6
800000,25000,1498,3
380000,28000,1199,4
400000,44500,1461,8
375000,34500,998,5
1100000,20000,1497,4
650000,15000,1197,3
361000,26000,1198,7
140000,20000,814,9
550000,3000,1197,2
670000,20000,1199,2
880000,25000,1248,4
950000,35000,1498,3
300000,60000,1991,11
1150000,6825,1497,4
450000,155000,1998,6
375000,50000,1196,3
600000,13500,1373,5
700000,260000,2494,13
600000,65000,1186,3
630000,95000,2179,7
590000,40000,1373,5
420000,30000,1086,2
1950000,120000,2477,5
541000,112011,2179,8
900000,125000,2494,6
900000,125000,2494,6
250000,43000,1248,12
670000,53534,2523,2
530000,20000,1199,2
150000,70000,936,9
550000,70000,2179,8
650000,150000,1997,6
180000,100000,1405,9
585000,50000,2498,6
345000,120000,1197,8
350000,110000,1248,8
725000,140000,1497,5
250000,120000,1405,9
45000,70000,796,19
409999,248119,2494,14
325000,16500,999,4
350000,9900,998,5
180000,80000,796,9
150000,100000,1368,11
700000,20000,1197,1
795000,90000,1248,5
950000,15000,2498,2
885000,75000,1498,3
160000,140000,1248,10
300000,120000,1396,9
950000,75000,1498,3
549000,90000,1248,6
3000000,20000,1968,3
1200000,61000,2494,6
570000,100000,1461,9
800000,60000,2498,4
375000,100000,1493,12
300000,170000,2523,12
350000,100000,1496,8
400000,120000,2523,10
434999,50000,1498,6
260000,25000,796,6
450000,24019,1248,8
459999,80000,1582,8
210000,100000,1248,10
540000,93000,1197,6
710000,50000,1248,4
285000,22000,796,3
990000,19600,1396,2
362000,104000,1193,4
880000,33000,1498,4
700000,60000,1493,4
600000,60000,2523,5
700000,40000,1598,6
400000,60000,1047,5
165000,80000,1495,11
350000,376412,2494,14
425000,80000,1373,7
180000,70000,1086,9
170000,90000,998,9
370000,183000,2523,7
800000,27000,1248,3
900000,35000,1498,4
390000,120000,1248,8
445000,80000,1248,7
459999,70000,1248,7
275000,55000,998,8
200000,120000,1248,12
350000,72000,1197,9
95000,120000,2092,14
550000,250000,1364,7
900000,100000,2499,5
350000,120000,2956,8
325000,50000,1198,6
455999,32000,1197,7
129000,60000,796,13
254000,40000,796,4
570000,48000,1498,7
840000,30000,1461,3
235000,100000,2179,11
700000,50000,1493,5
528000,5000,1197,3
1500000,12000,1956,4
560000,72000,2523,5
600000,70000,2523,5
102000,50000,1150,14
750000,70000,2179,7
148000,70000,1150,11
650000,50000,1197,6
310000,40000,1198,9
480000,30000,1197,7
320000,15000,796,3
750000,40000,1497,6
370000,40000,1198,4
320000,60000,1197,8
420000,67000,1197,8
240000,60000,1298,11
220000,60000,999,4
350000,30000,1199,5
675000,40000,1498,3
434999,50000,1197,5
125000,200000,1997,15
400000,14000,1198,5
425000,70000,2499,6
311000,94000,1248,11
509999,197000,2499,6
530000,79000,1498,6
210000,120000,1896,13
977000,30000,1497,2
440000,20000,998,3
440000,17000,998,3
655000,20000,1197,3
295000,60000,799,5
655000,20000,1197,3
65000,70000,1086,14
1200000,150000,2179,4
1251000,35000,2179,4
200000,60000,1396,11
750000,40000,1396,5
400000,60000,998,3
475000,57000,1198,4
110000,120000,1405,9
350000,30000,999,4
450000,175000,1248,5
150000,90000,1405,11
80000,110000,1396,12
430000,35000,1197,6
1450000,81000,2393,4
360000,100000,1991,10
1445000,60000,2179,4
670000,60000,1498,5
2000000,70000,1991,5
440000,50000,1498,6
254999,90000,1396,9
530000,65000,1198,3
890000,40000,1997,5
280000,80000,1199,8
725000,35000,1197,4
700000,30000,1493,5
90000,70000,998,14
287000,100000,1086,6
1380000,55000,1591,3
750000,80000,2494,8
650000,40000,1396,5
240000,108916,998,8
290000,40000,814,8
229999,80000,814,7
1000000,50000,1498,5
200000,90000,1086,9
90000,70000,796,17
330000,90000,1396,9
200000,70000,1248,12
420000,31000,1198,3
260000,120000,1248,12
590000,40000,1197,5
545000,180000,1248,6
210000,90000,998,10
185000,110000,1497,13
125000,59000,998,15
280000,60000,814,7
98000,70000,998,16
100000,190000,1405,12
250000,180000,1461,8
750000,150000,2982,11
160000,130000,1991,14
509999,120000,1582,8
95000,80000,1396,12
525000,80000,1582,7
278000,20000,999,4
50000,60000,796,24
254999,120000,1199,10
675000,10000,1197,2
600000,147000,1248,5
950000,51000,1248,3
229999,60000,1497,14
600000,220000,2494,12
330000,20000,796,4
350000,40000,998,4
560000,35000,1199,5
440000,30000,998,4
220000,90000,998,10
750000,110000,1248,4
800000,140000,2179,6
59259,104000,1396,14
740000,9000,1197,3
570000,19000,1197,2
430000,20000,998,4
800000,70000,1248,5
450000,53000,1120,6
420000,105000,1248,8
750000,16000,2523,6
780000,7200,998,2
320000,77000,1199,10
690000,40000,1198,4
375000,70000,1248,9
620000,50000,1196,4
300000,85000,1086,6
370000,58000,1196,5
770000,85000,2498,8
500000,65000,1197,7
450000,120000,1198,4
195000,50000,1086,8
472000,30000,998,3
250000,58000,998,7
165000,70000,936,10
525000,110000,1248,3
145000,65000,998,18
325000,100000,1248,8
660000,60000,1493,4
310000,90000,1399,7
250000,200000,2523,13
330000,100000,1399,7
250000,80000,1399,9
650000,60000,1493,4
305000,40000,998,5
600000,50000,1248,6
280000,110000,998,6
153000,50000,1396,10
700000,30000,1493,3
325000,40000,799,4
305000,40000,998,5
155000,70000,796,15
235000,80000,998,9
500000,15000,1197,5
120000,150000,2523,17
675000,88000,1498,5
950000,80000,2494,7
1051000,59865,2179,3
591000,60000,1498,5
585000,72000,1396,6
1025000,68140,1497,4
450000,53190,1248,7
484999,70100,1396,7
650000,47725,1498,3
434999,70195,1248,7
195000,77395,1399,10
1000000,17000,1497,2
650000,64000,1498,8
190000,74321,936,7
409999,80235,1248,8
1050000,77150,1582,5
651000,69000,1498,6
650000,57000,1248,6
750000,89000,1498,4
799000,61100,1968,9
355000,116000,1896,11
600000,80000,1582,6
685000,26000,1248,3
509999,100000,1248,3
150000,82300,796,9
650000,82050,1248,4
675000,120000,2179,9
319000,30000,999,3
640000,6000,1199,2
650000,30000,1197,4
650000,70000,1248,6
155000,70000,796,11
650000,70000,1248,6
175000,120000,1248,13
375000,76000,1120,7
430000,80000,1120,7
65000,110000,1396,13
150000,70000,1495,12
620000,13000,1197,2
250000,60000,1596,8
275000,165000,1248,10
454000,120000,2499,8
600000,30000,1493,4
400000,100000,1598,10
180000,187000,1461,14
750000,70000,1248,5
500000,40000,1197,5
2825000,22000,1968,4
2125000,5500,1597,1
3350000,18000,1998,3
840000,1500,1199,2
1000000,46000,1498,6
740000,24400,1248,4
1290000,29899,1498,3
1800000,20000,2755,3
775000,2000,1197,1
695000,34000,1461,4
730000,31000,1197,3
1295000,46000,2776,5
1160000,121000,2999,5
3300000,60000,1950,4
540000,7000,1086,3
434999,10000,998,5
4600000,6000,2143,3
910000,20000,2596,3
850000,59235,1582,6
5800000,21000,1995,2
520000,48000,1498,7
650000,114000,2489,3
430000,120000,1248,10
360000,144000,1396,8
350000,144000,1396,8
791000,190000,1248,5
950000,190000,2494,6
690000,20000,1248,2
860000,40000,1582,4
371000,100000,1248,9
45000,60000,1405,13
55000,201000,1399,15
240000,110000,1598,10
495000,77215,1248,7
671000,48228,1199,6
693000,58559,1248,4
802999,50856,1498,5
890000,18300,1497,4
495000,59292,1248,6
545000,10000,998,3
775000,21147,1197,3
925000,69000,1498,4
1450000,10000,1497,2
790000,16000,1248,3
1789999,36000,2393,4
620000,37000,1197,4
375000,61173,793,5
2450000,30000,1968,5
850000,75000,2179,7
750000,51000,1197,4
775000,17000,1197,3
260000,100000,1248,13
2000000,35000,1968,8
300000,10000,814,4
1300000,91567,2179,5
380000,50000,998,4
480000,60000,1197,4
240000,35000,796,5
500000,33400,1396,7
420000,36000,1197,6
130000,180000,1399,10
110000,80000,998,9
120000,120000,796,14
700000,80000,1248,4
550000,120000,1248,3
190000,110000,1405,7
665000,70000,1364,3
445000,120000,2489,7
340000,92686,1396,9
330000,180000,1991,12
270000,80000,1248,9
1044999,70000,2179,6
279000,117000,1248,12
620000,15000,1194,3
250000,100000,1896,14
475000,83000,1591,9
750000,67600,1998,5
1250000,160000,2477,6
250000,80000,814,7
445000,100000,1498,8
400000,100000,1896,11
350000,90000,1396,11
295000,140000,1598,9
600000,25000,1197,3
1650000,20000,2393,3
100000,30000,796,9
690000,13000,1194,3
710000,42000,1197,3
350000,10000,998,3
220000,13000,998,9
700000,6500,999,2
198000,49500,814,8
350000,50000,1396,10
210000,175000,1396,10
210000,175000,1396,10
375000,110000,1248,7
380000,112048,1298,9
360000,98000,1497,11
944999,41000,2179,6
620000,120000,2499,5
780000,116000,1364,3
445000,1000,1197,1
575000,15000,1197,3
975000,5000,1248,3
450000,3500,1199,2
495000,56000,1498,4
830000,215000,2494,8
800000,40000,2179,9
300000,120000,1248,8
200000,120000,2179,18
480000,30400,1198,4
950000,24000,1498,4
840000,30646,1497,4
800000,15000,1582,4
750000,50000,1498,4
254999,34000,814,4
725000,54000,1248,5
1859000,40000,2143,5
145000,120000,1199,9
750000,15000,1198,3
655000,50000,1498,4
210000,84000,1399,10
450000,50000,1497,10
466000,25000,1086,2
580000,52000,1498,6
430000,18500,1086,2
155000,50000,1396,9
240000,35000,999,4
540000,15500,1496,5
250000,120000,1396,8
260000,60000,1396,9
550000,80000,2179,10
550000,43011,999,7
600000,136000,1461,6
550000,15000,1498,4
370000,110000,2523,10
250000,100000,1086,13
125000,70000,796,16
200000,110000,1405,11
675000,127991,1498,4
150000,198000,1998,22
290000,65000,1193,11
889000,20000,1248,3
400000,60000,1198,5
390000,13120,799,3
1550000,87500,1956,4
600000,125000,1582,7
800000,25000,1197,3
600000,120000,1248,8
795000,35000,1591,6
735000,25000,1396,5
250000,120000,1896,16
400000,25000,999,3
130000,79000,1493,16
600000,125000,1461,6
395000,140000,2489,7
720000,80000,1396,5
450000,110000,1497,10
700000,25000,1196,3
1000000,46000,1498,6
500000,1000,1086,1
125000,60000,796,14
690000,80000,1461,6
1550000,120000,1956,4
170000,110000,1193,8
275000,110000,1248,11
500000,200000,2494,14
950000,80000,1968,8
802999,24000,1248,2
470000,150000,1248,8
300000,60000,799,6
600000,116000,1461,7
275000,104300,1399,8
700000,30000,1198,3
3250000,33000,2987,7
800000,25000,1498,1
2200000,60000,1968,7
245000,121000,1493,14
310000,120000,1493,11
245000,120000,1493,14
450000,110000,1198,10
850000,84000,1968,8
325000,120000,2354,17
409999,100000,1248,8
5500000,50000,1969,3
1000000,73500,1582,6
590000,34000,1120,5
1200000,23000,1461,2
175000,163000,1399,13
300000,119000,1991,10
2175000,50000,2755,4
1110000,10500,1498,2
150000,280000,1998,21
325000,155000,1598,8
325000,163000,1399,11
280000,75000,1497,13
765000,80000,1498,5
640000,120000,1498,7
65000,120000,1396,14
195000,175000,1896,14
295000,15000,796,4
625000,100000,1248,9
160000,80000,998,12
330000,84000,998,6
180000,50000,1196,11
150000,35000,796,9
300000,30000,1086,10
730000,2388,1197,3
650000,16200,1248,4
330000,10000,796,2
366000,15000,998,2
1149000,5000,1591,2
150000,42000,1198,5
187000,120000,1086,8
425000,60000,2179,10
150000,76000,796,9
620000,15000,1194,3
250000,100000,1896,14
475000,83000,1591,9
750000,67600,1998,5
1250000,160000,2477,6
250000,80000,814,7
445000,100000,1498,8
400000,100000,1896,11
350000,90000,1396,11
295000,140000,1598,9
600000,25000,1197,3
1650000,20000,2393,3
100000,30000,796,9
690000,13000,1194,3
710000,42000,1197,3
350000,10000,998,3
220000,13000,998,9
700000,6500,999,2
198000,49500,814,8
350000,50000,1396,10
650000,35000,1197,5
380000,120000,1461,6
360000,50000,1193,7
385000,116000,1598,9
590000,110000,1582,9
750000,70000,2179,8
254999,100000,1248,10
499000,20000,1197,6
730000,60000,1248,3
650000,30000,1498,5
220000,75000,1461,9
100000,110000,1405,15
110000,120000,1599,17
152000,48000,1405,12
600000,5000,1197,1
620000,120000,2499,5
780000,116000,1364,3
445000,1000,1197,1
575000,15000,1197,3
975000,5000,1248,3
450000,3500,1199,2
480000,80000,1498,6
110000,48676,796,13
5830000,30000,2993,3
415000,72000,1197,7
475000,51000,1197,6
525000,29000,1197,4
365000,28000,1197,6
375000,97000,1248,10
765000,59000,1248,3
770000,27000,1248,2
350000,30000,799,3
875000,70000,1997,6
780000,69000,2179,7
990000,15000,1248,3
800000,35700,1248,2
350000,120000,1582,9
325000,120000,1199,8
360000,80000,1199,8
148000,120000,998,11
670000,36000,1248,4
430999,120000,1364,7
260000,9000,796,4
70000,50000,624,9
300000,35000,999,2
150000,130000,2498,10
260000,70000,1399,11
320000,90000,1248,9
700000,35000,1198,3
415000,80000,1198,9
260000,120000,1248,13
70000,80000,624,10
515000,30000,1197,6
803999,60000,1582,5
275000,200000,1896,14
934000,101000,1498,4
210000,110000,1399,14
1050000,136000,2494,7
650000,250000,2499,10
550000,74000,1998,9
285000,265000,2499,11
700000,22700,1199,6
525000,45000,1197,5
250000,36000,1196,10
575000,57000,1248,6
540000,33000,1047,3
560000,59000,1373,9
380000,200000,1598,9
240000,80000,1196,10
300000,70000,995,9
280000,50000,799,3
350000,118000,1248,10
110000,250000,1405,7
980000,20000,1497,3
969999,21871,1497,3
357000,120000,1198,5
280000,100000,1405,7
430000,50000,2523,9
250000,70000,796,6
525000,80000,1248,5
500000,25000,1199,3
1000000,60000,2179,2
316000,25000,796,4
350000,50000,796,3
950000,14000,1497,3
45000,55425,796,16
475000,76000,2523,8
3200000,3000,2755,1
600000,139000,1493,5
430000,100000,1598,7
965000,60000,1582,6
395000,35000,1598,8
150000,120000,1948,13
700000,37659,1248,8
250000,89000,1248,9
680000,37500,1248,8
500000,5000,1199,3
420000,21000,1197,8
290000,10000,998,4
750000,30000,1248,4
300000,19800,1196,6
250000,90000,1248,10
335000,33033,1198,7
465000,63063,1197,6
100000,70000,1061,14
100000,80000,1061,14
550000,120000,1248,8
341000,120000,1248,9
600000,50000,1186,4
650000,167000,1498,7
75527,80000,995,13
215000,100000,1396,7
650000,60000,1248,4
900000,50000,1461,4
500000,17000,1197,7
550000,46000,1197,4
475000,60000,1248,6
65000,198000,998,15
425000,60000,1120,6
476999,90000,1364,9
150000,40000,995,10
225000,90000,796,10
190000,80000,796,11
100000,164000,796,18
400000,70000,2523,10
3975000,31800,1968,3
1350000,74000,1997,5
5150000,20000,2487,2
3200000,45000,1999,4
4100000,17000,3604,4
900000,12000,2498,3
2000000,68089,2494,5
550000,56494,1199,5
750000,79328,2494,8
779000,7032,1199,2
4000000,10000,1995,3
5200000,17000,1991,2
4500000,21000,1999,2
969999,26500,2179,4
6000000,37000,2987,4
475000,45629,1197,5
1125000,3500,998,2
1650000,52000,2354,4
740000,35000,1493,2
400000,15000,1198,3
430000,14000,998,3
1132000,20000,1197,2
352000,68850,998,4
252999,45775,1199,5
80000,70000,995,9
313000,68203,998,6
380000,30000,1197,7
350000,25000,799,3
600000,90000,1461,5
88000,97343,1248,10
160000,70000,796,13
290000,31000,1197,7
650000,70000,2179,7
380000,20000,1196,6
180000,62000,814,7
75000,29000,796,13
132000,82507,2179,9
110000,60000,1199,11
390000,10000,998,3
550000,70000,1197,6
70000,59400,796,13
275000,20000,814,8
250000,125876,1586,12
2100000,5000,1368,2
250000,90000,2179,10
1250000,56800,2499,4
1500000,60000,1968,7
800000,60000,2494,10
1380000,150000,2982,7
325000,65204,998,7
1150000,2286,998,2
655000,15732,1197,3
890000,13000,2523,2
525000,33000,1197,3
300000,100000,1086,7
2950000,39000,1995,4
5200000,10000,1995,2
925000,28900,1497,3
675000,49523,1497,4
745000,48000,1248,3
835000,17000,1248,3
695000,36800,1498,2
725000,36521,1248,3
620000,90000,1197,4
58000,80000,993,23
335000,71000,1461,7
475000,108000,2179,10
484999,75000,1461,6
610000,33000,1373,6
1000000,50000,1582,6
300000,35000,999,2
1405000,15000,1591,3
650000,22000,1462,3
850000,108000,1582,6
1850000,76131,2967,7
267000,40000,1197,9
215000,47000,814,8
1282000,45000,2179,4
282000,15000,796,4
610000,90000,2494,9
900000,35000,2498,3
800000,70000,1997,6
380000,110000,1396,8
450000,120000,2179,9
242000,120000,1248,10
350000,35000,799,4
400000,22000,1199,3
400000,70000,998,4
246000,56000,1248,8
221000,65000,1405,7
700000,62000,2499,8
1750000,52000,2982,5
550000,49000,1186,4
550000,50000,1248,6
375000,65000,1248,8
391000,55000,1120,6
2051000,35000,2143,6
525000,78000,2179,7
212000,58000,1493,14
221000,56000,936,10
265000,61000,1248,11
399000,61000,1461,8
175000,61000,1493,13
411000,64481,1598,10
365000,65000,1598,10
975000,80000,1995,12
499000,61000,1461,6
2575000,70000,2987,7
145000,30000,995,12
200000,200000,1405,10
1200000,230000,1968,7
280000,100000,998,5
450000,95000,2179,10
150000,140000,1497,15
600000,70000,1497,4
275000,60000,799,5
110000,88000,1248,11
500000,200000,2179,9
700000,60000,2179,9
900000,155000,1995,9
150000,80000,998,16
275000,80000,1498,8
455000,40000,1248,7
900000,50000,1582,6
455000,40000,1248,7
650000,47000,1498,4
551000,20000,1197,3
650000,49060,1498,4
600000,60000,1197,6
235000,18000,796,8
800000,37161,1498,3
1050000,80000,1582,5
45000,28000,624,9
450000,100000,1591,8
391000,120000,1498,7
380000,70000,1248,8
170000,90000,1061,11
250000,90000,2179,10
800000,60000,2494,10
1380000,150000,2982,7
700000,24000,2498,7
450000,100000,1498,5
650000,6000,1198,3
950000,49700,2179,8
626000,80000,2494,14
600000,10000,1197,2
290000,21000,799,2
215000,25000,998,8
250000,22000,799,5
750000,50000,1248,4
250000,20000,998,5
950000,15000,1497,4
793000,30000,1498,3
750000,74000,1582,6
725000,6550,1199,4
480000,30000,1120,5
2711000,9000,1999,4
5150000,20000,2487,2
3200000,45000,1999,4
503000,110000,2179,6
3800000,20000,1969,2
2000000,68089,2494,5
225000,58343,998,8
740000,38817,1248,3
550000,56494,1199,5
750000,79328,2494,8
650000,5621,1197,2
625000,25538,1496,4
600000,69779,1197,3
450000,56290,1186,4
5400000,7500,1995,2
5500000,8500,1995,2
779000,7032,1199,2
645000,11000,1598,5
2475000,2000,1984,3
